,0,1,2,3,4,5,6,7,condition,percent,uncertainty,complexity
0,0.30454545454545456,0.24043062200956938,0.24678111587982832,0.3186602870813397,0.3013182674199623,0.2893030794165316,0.3076923076923077,0.44,SimpleFov,0.3060913917556242,Fov,Simple
1,0.351508120649652,0.29275653923541245,0.27848101265822783,0.2736220472440945,0.29107505070993916,0.29377431906614787,0.2944111776447106,0.2995991983967936,SimpleFov,0.2969034332006223,Fov,Simple
2,0.1830065359477124,0.26582278481012656,0.5555555555555556,0.0,0.06944444444444445,0.0,0.0,0.09523809523809523,SimpleFov,0.1461334269994918,Fov,Simple
3,0.3055555555555556,0.2570806100217865,0.22643979057591623,0.301521438450899,0.27033792240300375,0.41630901287553645,0.2188679245283019,0.22418136020151133,SimpleFov,0.2775367018265638,Fov,Simple
4,0.2914653784219002,0.2774566473988439,0.3106508875739645,0.3333333333333333,0.48036253776435045,0.3,0.42168674698795183,0.3574730354391371,SimpleFov,0.34655357086493516,Fov,Simple
5,0.25742574257425743,0.3218390804597701,0.45006657789613846,0.4318681318681319,0.35436893203883496,0.359375,0.37636761487964987,0.43259085580304807,SimpleFov,0.37298774193997886,Fov,Simple
6,0.22736418511066397,0.2823529411764706,0.2199248120300752,0.23217550274223034,0.24358974358974358,0.29672447013487474,0.2718808193668529,0.1947069943289225,SimpleFov,0.2460899335599792,Fov,Simple
7,0.5090252707581228,0.39316239316239315,0.28354430379746837,0.30666666666666664,0.3318777292576419,0.2786516853932584,0.23719165085388993,0.25933609958506226,SimpleFov,0.3249319749343129,Fov,Simple
8,0.35782442748091603,0.3901098901098901,0.4528960223307746,0.4,0.40527740189445194,0.3616724738675958,0.37686302342086586,0.391025641025641,SimpleFov,0.3919586100162669,Fov,Simple
9,0.3302238805970149,0.2706270627062706,0.2859744990892532,0.28415300546448086,0.36654135338345867,0.24632352941176472,0.22696245733788395,0.30620985010706636,SimpleFov,0.28962695476214917,Fov,Simple
10,0.3690248565965583,0.4101449275362319,0.32729805013927576,0.3827930174563591,0.38190954773869346,0.3656884875846501,0.38337801608579086,0.37572254335260113,SimpleFov,0.37449493081127005,Fov,Simple
11,0.29859154929577464,0.3860182370820669,0.31666666666666665,0.3457382953181273,0.436426116838488,0.3619047619047619,0.3361144219308701,0.3760379596678529,SimpleFov,0.35718725108807603,Fov,Simple
12,0.09090909090909091,0.125,0.5948275862068966,0.37786259541984735,0.3023255813953488,0.2975,0.3020408163265306,0.2658536585365854,SimpleFov,0.2945399160992874,Fov,Simple
13,0.3054298642533937,0.3145833333333333,0.3409090909090909,0.31054977711738485,0.46026986506746626,0.3452054794520548,0.4664246823956443,0.45300751879699247,SimpleFov,0.37454745141567003,Fov,Simple
14,0.594488188976378,0.4565619223659889,0.3425287356321839,0.40454545454545454,0.36329588014981273,0.38453914767096137,0.1941747572815534,0.4473085670962851,SimpleFov,0.3984303317148273,Fov,Simple
15,0.24918032786885247,0.3441682600382409,0.3,0.26403641881638845,0.31790123456790126,0.22285714285714286,0.321875,0.28139904610492844,SimpleFov,0.2876771787816818,Fov,Simple
16,0.23163138231631383,0.25129533678756477,0.1966794380587484,0.2687651331719128,0.23049645390070922,0.25375170532060026,0.27955665024630544,0.27672955974842767,SimpleFov,0.24861320744382281,Fov,Simple
17,0.31772908366533864,0.29911154985192495,0.3047619047619048,0.288785046728972,0.3641456582633053,0.384909264565425,0.3101933216168717,0.3330232558139535,SimpleFov,0.325332385658462,Fov,Simple
18,0.23511904761904762,0.254323499491353,0.3515625,0.18984962406015038,0.16318785578747627,0.16161616161616163,0.22962962962962963,0.2467343976777939,SimpleFov,0.22900283948520156,Fov,Simple
19,0.45598731165741474,0.4255156608097785,0.4214755295836377,0.44410876132930516,0.44640234948604995,0.43186180422264875,0.46473029045643155,0.5291390728476821,SimpleFov,0.45240259754911855,Fov,Simple
20,0.2548780487804878,0.26674500587544064,0.2192090395480226,0.2805755395683453,0.2491544532130778,0.29280397022332505,0.24764150943396226,0.27939464493597205,SimpleFov,0.2613002764473292,Fov,Simple
21,0.4055299539170507,0.3047722342733189,0.4308252427184466,0.38979118329466356,0.3658810325476992,0.4007398273736128,0.43699731903485256,0.38627187079407804,SimpleFov,0.3901010829942153,Fov,Simple
22,0.2463768115942029,0.29148629148629146,0.2905109489051095,0.32331902718168815,0.26762589928057556,0.24936386768447838,0.23680823680823682,0.27225130890052357,SimpleFov,0.2722177989801383,Fov,Simple
23,0.23856858846918488,0.25697211155378485,0.19658119658119658,0.2618556701030928,0.27978339350180503,0.266199649737303,0.25448028673835127,0.2671118530884808,SimpleFov,0.25269409372164986,Fov,Simple
24,0.2297979797979798,0.2453580901856764,0.23741935483870968,0.22996057818659657,0.24841571609632446,0.24906600249066002,0.2577833125778331,0.22409638554216868,SimpleFov,0.24023717746449358,Fov,Simple
25,0.36608863198458574,0.3822525597269625,0.4274711168164313,0.4357615894039735,0.3013530135301353,0.38016528925619836,0.35514018691588783,0.5425361155698234,SimpleFov,0.39884606290049973,Fov,Simple
26,0.23195084485407066,0.3145038167938931,0.43243243243243246,0.15181518151815182,0.28753541076487255,0.3300561797752809,0.2781740370898716,0.27434842249657065,SimpleFov,0.287602040715643,Fov,Simple
27,0.2841121495327103,0.30035971223021585,0.31107491856677527,0.32246998284734135,0.32608695652173914,0.3730834752981261,0.24496124031007752,0.41475409836065574,SimpleFov,0.32211281670845515,Fov,Simple
28,0.33858267716535434,0.36981132075471695,0.2668776371308017,0.2651209677419355,0.25313807531380755,0.3614864864864865,0.24348697394789579,0.299,SimpleFov,0.2996880173176248,Fov,Simple
29,0.32926829268292684,0.3293010752688172,0.2727272727272727,0.3644278606965174,0.2572463768115942,0.2188782489740082,0.22251308900523561,0.23830409356725146,SimpleFov,0.27908328871670296,Fov,Simple
30,0.44142746314972847,0.526584122359796,0.5534055727554179,0.5141158989598811,0.47072243346007603,0.4648928307464893,0.47453703703703703,0.4878240377062058,SimpleFov,0.49168867452182896,Fov,Simple
31,0.43457943925233644,0.37119113573407203,0.2818371607515658,0.2535885167464115,0.4114441416893733,0.30297029702970296,0.45145631067961167,0.0,SimpleFov,0.31338337523538423,Fov,Simple
32,0.4741532976827095,0.5138686131386861,0.48223350253807107,0.3404255319148936,0.5122950819672131,0.5,0.44380733944954126,0.5385656292286874,SimpleFov,0.47566862448997527,Fov,Simple
33,0.26842105263157895,0.19740634005763688,0.20567375886524822,0.2745664739884393,0.3049645390070922,0.25611510791366904,0.25910364145658266,0.26262626262626265,SimpleFov,0.25360964706831374,Fov,Simple
34,0.3076923076923077,0.27553763440860213,0.3521739130434783,0.43223443223443225,0.5086614173228347,0.4898876404494382,0.4530141843971631,0.5128660159716061,SimpleFov,0.4165084431899828,Fov,Simple
35,0.3420707732634338,0.3127413127413127,0.325,0.37566844919786097,0.35723431498079383,0.3635204081632653,0.31103286384976525,0.3364595545134818,SimpleFov,0.34046595958873926,Fov,Simple
36,0.2605042016806723,0.4170692431561997,0.4730263157894737,0.5177353342428377,0.4643782383419689,0.49064171122994654,0.4094955489614243,0.39166666666666666,SimpleFov,0.42806465750864875,Fov,Simple
37,0.3768545994065282,0.3328100470957614,0.3950795947901592,0.2784992784992785,0.5187319884726225,0.3673202614379085,0.3168724279835391,0.2972972972972973,SimpleFov,0.36043318687288683,Fov,Simple
38,0.5033112582781457,0.5241935483870968,0.4946677604593929,0.4121212121212121,0.5198752922837101,0.484822934232715,0.5108381502890174,0.4661016949152542,SimpleFov,0.48949148137081805,Fov,Simple
39,0.4083769633507853,0.41883116883116883,0.2446043165467626,0.2871287128712871,0.4069400630914827,0.286144578313253,0.1642156862745098,0.23076923076923078,SimpleFov,0.30587634000606,Fov,Simple
40,0.31235955056179776,0.3408662900188324,0.25840978593272174,0.3985239852398524,0.3371501272264631,0.4748603351955307,0.3223767383059418,0.35774647887323946,SimpleFov,0.35028666141929743,Fov,Simple
41,0.31221719457013575,0.26181818181818184,0.34572490706319703,0.19653179190751446,0.23391812865497075,0.22392638036809817,0.515527950310559,0.3265895953757225,SimpleFov,0.30203176625854744,Fov,Simple
42,0.2693726937269373,0.26813880126182965,0.25634824667472794,0.40816326530612246,0.41761363636363635,0.3369713506139154,0.3540197461212976,0.3062583222370173,SimpleFov,0.32711075778818555,Fov,Simple
43,0.16055045871559634,0.21920289855072464,0.2912801484230056,0.2876712328767123,0.24,0.2938053097345133,0.27734375,0.24479166666666666,SimpleFov,0.25183068312090234,Fov,Simple
44,0.30601092896174864,0.2739393939393939,0.27284595300261094,0.29036144578313255,0.33687002652519893,0.32627646326276466,0.22107674684994272,0.24126268320180383,SimpleFov,0.28358045519082453,Fov,Simple
45,0.2204724409448819,0.1596958174904943,0.10144927536231885,0.1701492537313433,0.2206405693950178,0.025974025974025976,0.1724137931034483,0.2138728323699422,SimpleFov,0.16058350104643407,Fov,Simple
46,0.25236593059936907,0.2691131498470948,0.19444444444444445,0.33136094674556216,0.47368421052631576,0.20889748549323017,0.22348484848484848,0.31970260223048325,SimpleFov,0.2841317022964185,Fov,Simple
