,0,1,2,3,4,5,6,7,condition,percent,uncertainty,complexity
0,0.5294117647058824,0.5882352941176471,0.6176470588235294,0.6176470588235294,0.7941176470588235,0.7941176470588235,0.8529411764705882,0.7352941176470589,SimpleFov,0.6911764705882353,Fov,Simple
1,0.47058823529411764,0.5588235294117647,0.6764705882352942,0.7058823529411765,0.5588235294117647,0.7058823529411765,0.7058823529411765,0.7352941176470589,SimpleFov,0.6397058823529411,Fov,Simple
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SimpleFov,0.0,Fov,Simple
3,0.5294117647058824,0.5,0.5,0.4411764705882353,0.35294117647058826,0.47058823529411764,0.47058823529411764,0.5588235294117647,SimpleFov,0.4779411764705882,Fov,Simple
4,0.3235294117647059,0.3235294117647059,0.29411764705882354,0.47058823529411764,0.2647058823529412,0.4117647058823529,0.47058823529411764,0.4411764705882353,SimpleFov,0.375,Fov,Simple
5,0.3235294117647059,0.3235294117647059,0.4411764705882353,0.4411764705882353,0.5882352941176471,0.5294117647058824,0.4411764705882353,0.47058823529411764,SimpleFov,0.44485294117647056,Fov,Simple
6,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.2647058823529412,0.29411764705882354,0.2647058823529412,0.29411764705882354,0.35294117647058826,SimpleFov,0.2573529411764706,Fov,Simple
7,0.17647058823529413,0.2647058823529412,0.17647058823529413,0.35294117647058826,0.20588235294117646,0.4411764705882353,0.14705882352941177,0.29411764705882354,SimpleFov,0.25735294117647056,Fov,Simple
8,0.5882352941176471,0.6764705882352942,0.6764705882352942,0.9117647058823529,0.8529411764705882,0.9117647058823529,0.8823529411764706,0.9117647058823529,SimpleFov,0.8014705882352942,Fov,Simple
9,0.38235294117647056,0.5,0.35294117647058826,0.2647058823529412,0.5,0.3235294117647059,0.35294117647058826,0.11764705882352941,SimpleFov,0.3492647058823529,Fov,Simple
10,0.35294117647058826,0.2647058823529412,0.4411764705882353,0.5588235294117647,0.35294117647058826,0.35294117647058826,0.4411764705882353,0.4117647058823529,SimpleFov,0.3970588235294118,Fov,Simple
11,0.38235294117647056,0.35294117647058826,0.35294117647058826,0.6764705882352942,0.35294117647058826,0.4117647058823529,0.6764705882352942,0.6176470588235294,SimpleFov,0.4779411764705882,Fov,Simple
12,0.0,0.0,0.058823529411764705,0.23529411764705882,0.4117647058823529,0.47058823529411764,0.3235294117647059,0.35294117647058826,SimpleFov,0.23161764705882354,Fov,Simple
13,0.14705882352941177,0.11764705882352941,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.2647058823529412,0.29411764705882354,0.3235294117647059,SimpleFov,0.2536764705882353,Fov,Simple
14,0.3235294117647059,0.5882352941176471,0.47058823529411764,0.5294117647058824,0.5294117647058824,0.4411764705882353,0.058823529411764705,0.6176470588235294,SimpleFov,0.44485294117647056,Fov,Simple
15,0.35294117647058826,0.29411764705882354,0.4411764705882353,0.5588235294117647,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.6176470588235294,SimpleFov,0.5036764705882353,Fov,Simple
16,0.4411764705882353,0.47058823529411764,0.5294117647058824,0.4117647058823529,0.47058823529411764,0.6176470588235294,0.5882352941176471,0.6176470588235294,SimpleFov,0.5183823529411765,Fov,Simple
17,0.6176470588235294,0.7352941176470589,0.7058823529411765,0.6764705882352942,0.7058823529411765,0.6470588235294118,0.7647058823529411,0.8529411764705882,SimpleFov,0.7132352941176471,Fov,Simple
18,0.5588235294117647,0.47058823529411764,0.3235294117647059,0.5,0.4411764705882353,0.5588235294117647,0.5294117647058824,0.4411764705882353,SimpleFov,0.4779411764705882,Fov,Simple
19,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.7941176470588235,0.8235294117647058,0.9411764705882353,SimpleFov,0.8051470588235294,Fov,Simple
20,0.6470588235294118,0.5294117647058824,0.4411764705882353,0.5588235294117647,0.6470588235294118,0.5294117647058824,0.6764705882352942,0.5294117647058824,SimpleFov,0.5698529411764707,Fov,Simple
21,0.29411764705882354,0.4411764705882353,0.38235294117647056,0.29411764705882354,0.29411764705882354,0.4411764705882353,0.2647058823529412,0.4117647058823529,SimpleFov,0.35294117647058826,Fov,Simple
22,0.23529411764705882,0.20588235294117646,0.38235294117647056,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.4411764705882353,0.3235294117647059,SimpleFov,0.32352941176470584,Fov,Simple
